block,species,chr,chr_beg,chr_end,orientation
254,NZ_CP045149.1,1,3199450,3201394,-
254,NZ_CP006748.1,1,1496580,1498518,+
254,NZ_CP009704.1,1,4069852,4071795,+
254,NZ_CP009704.1,1,4437910,4439868,-
254,NZ_CP064124.1,1,3315176,3317113,-
254,NC_017265.1,1,999233,1001176,+
254,NC_017265.1,1,1367299,1369258,-
255,NZ_CP033690.1,1,2138889,2160565,+
255,NC_017154.1,1,1089877,1111554,+
255,NC_003143.1,1,884508,906184,-
255,NZ_CP009723.1,1,3030942,3052618,+
255,NZ_CP016273.1,1,618263,639939,-
255,NZ_CP064125.1,1,3374801,3396484,-
255,NZ_CP045145.1,1,3527692,3549360,-
255,NZ_CP009991.1,1,1183201,1204877,-
255,NZ_CP045258.1,1,1133638,1155322,+
255,NZ_CP064120.1,1,978303,999986,+
255,NZ_CP064127.1,1,2803200,2824856,+
255,NZ_CP009785.1,1,101358,123034,+
255,NC_017168.1,1,199090,220774,+
255,NZ_CP010247.1,1,2247928,2269595,+
255,NC_005810.1,1,3143220,3164883,+
255,NC_017160.1,1,1092548,1114226,+
255,NZ_CP019708.1,1,1726673,1748241,-
255,NZ_CP064117.1,1,982082,1003766,+
255,NZ_CP006792.1,1,2118195,2139871,-
255,NC_014029.1,1,1147733,1169409,+
255,NC_008150.1,1,514616,536292,+
255,NZ_CP009844.1,1,3722805,3744481,+
255,NZ_CP045149.1,1,3177774,3199449,-
255,NC_010159.1,1,3458650,3480331,-
255,NZ_CP009906.1,1,3609864,3631538,+
255,NZ_CP006748.1,1,1498520,1520187,+
255,NZ_CP009704.1,1,4071797,4093474,+
255,NZ_CP064124.1,1,3293507,3315175,-
255,NZ_CP045163.1,1,1033071,1054745,+
255,NC_017265.1,1,1001178,1022854,+
256,NZ_CP033690.1,1,2160566,2178175,+
256,NC_017154.1,1,1111555,1129165,+
256,NC_003143.1,1,866896,884506,-
256,NZ_CP009723.1,1,3052619,3070229,+
256,NZ_CP016273.1,1,600653,618261,-
256,NZ_CP064125.1,1,3357189,3374799,-
256,NZ_CP045145.1,1,3510065,3527690,-
256,NZ_CP009991.1,1,1165591,1183199,-
256,NZ_CP045258.1,1,1155323,1172933,+
256,NZ_CP064120.1,1,999987,1017597,+
256,NZ_CP064127.1,1,2826172,2843800,+
256,NZ_CP009785.1,1,123035,140645,+
256,NC_017168.1,1,220775,238385,+
256,NZ_CP010247.1,1,2270910,2288352,+
256,NC_005810.1,1,3166200,3183825,+
256,NC_017160.1,1,1114227,1131837,+
256,NZ_CP019708.1,1,1709072,1726671,-
256,NZ_CP064117.1,1,1003767,1021377,+
256,NZ_CP006792.1,1,2100583,2118193,-
256,NC_014029.1,1,1169410,1187020,+
256,NC_008150.1,1,536293,553902,+
256,NZ_CP009844.1,1,3744482,3762092,+
256,NZ_CP045149.1,1,3160162,3177772,-
256,NC_010159.1,1,3441044,3458648,-
256,NZ_CP009906.1,1,3631539,3649148,+
256,NZ_CP006748.1,1,1521504,1538946,+
256,NZ_CP009704.1,1,4093475,4111085,+
256,NZ_CP064124.1,1,3275896,3293505,-
256,NZ_CP045163.1,1,1054746,1072356,+
256,NC_017265.1,1,1022855,1040464,+
257,NZ_CP033690.1,1,2178601,2186251,+
257,NC_017154.1,1,1129591,1137232,+
257,NC_003143.1,1,858885,866471,-
257,NZ_CP009723.1,1,3070655,3078241,+
257,NZ_CP016273.1,1,592643,600228,-
257,NZ_CP064125.1,1,3349106,3356764,-
257,NZ_CP045145.1,1,3500067,3507696,-
257,NZ_CP009991.1,1,1157517,1165166,-
257,NZ_CP045258.1,1,1173359,1181017,+
257,NZ_CP064120.1,1,1018023,1025645,+
257,NZ_CP064127.1,1,2844226,2851848,+
257,NZ_CP009785.1,1,141071,148657,+
257,NC_017168.1,1,238811,246396,+
257,NZ_CP010247.1,1,2288778,2296399,+
257,NC_005810.1,1,3184251,3191873,+
257,NC_017160.1,1,1132263,1139903,+
257,NZ_CP019708.1,1,1701077,1708647,-
257,NZ_CP064117.1,1,1021803,1029425,+
257,NZ_CP006792.1,1,2092536,2100158,-
257,NC_014029.1,1,1187446,1195086,+
257,NC_008150.1,1,554328,561968,+
257,NZ_CP009844.1,1,3762518,3770104,+
257,NZ_CP045149.1,1,3152097,3159737,-
257,NC_010159.1,1,3433024,3440619,-
257,NZ_CP009906.1,1,3649574,3657214,+
257,NZ_CP006748.1,1,1539372,1546993,+
257,NZ_CP009704.1,1,4111511,4119158,+
257,NZ_CP064124.1,1,3265898,3273502,-
257,NZ_CP045163.1,1,1072782,1080404,+
257,NC_017265.1,1,1040890,1048539,+
258,NZ_CP033690.1,1,2186252,2200157,+
258,NC_017154.1,1,1139187,1153098,+
258,NC_003143.1,1,1147883,1161793,+
258,NZ_CP009723.1,1,2775337,2789248,-
258,NZ_CP016273.1,1,881629,895539,+
258,NZ_CP064125.1,1,3335199,3349104,-
258,NZ_CP045145.1,1,3486160,3500065,-
258,NZ_CP009991.1,1,1143610,1157515,-
258,NZ_CP045258.1,1,1181018,1194923,+
258,NZ_CP064120.1,1,1025646,1039551,+
258,NZ_CP064127.1,1,2851849,2865754,+
258,NZ_CP009785.1,1,4508634,4522545,-
258,NC_017168.1,1,4497250,4511161,-
258,NZ_CP010247.1,1,2296400,2310305,+
258,NC_005810.1,1,3191874,3205782,+
258,NC_017160.1,1,1528040,1541950,+
258,NZ_CP019708.1,1,1401448,1415359,-
258,NZ_CP064117.1,1,1029426,1043331,+
258,NZ_CP006792.1,1,2078629,2092534,-
258,NC_014029.1,1,1197042,1210952,+
258,NC_008150.1,1,561969,575874,+
258,NZ_CP009844.1,1,3467197,3481108,-
258,NZ_CP045149.1,1,3138190,3152095,-
258,NC_010159.1,1,3419117,3433022,-
258,NZ_CP009906.1,1,3657215,3671120,+
258,NZ_CP006748.1,1,1546994,1560899,+
258,NZ_CP009704.1,1,4119159,4133063,+
258,NZ_CP064124.1,1,3252004,3265896,-
258,NZ_CP045163.1,1,1080405,1094310,+
258,NC_017265.1,1,1048540,1062445,+
259,NZ_CP033690.1,1,2200159,2201261,+
259,NC_017154.1,1,1153100,1154202,+
259,NC_003143.1,1,1161795,1162897,+
259,NZ_CP009723.1,1,2774233,2775336,-
259,NZ_CP016273.1,1,895541,896643,+
259,NZ_CP064125.1,1,3334095,3335198,-
259,NZ_CP045145.1,1,3485056,3486159,-
259,NZ_CP009991.1,1,1142506,1143609,-
259,NZ_CP045258.1,1,1194925,1196027,+
259,NZ_CP064120.1,1,1039553,1040655,+
259,NZ_CP064127.1,1,2865756,2866865,+
259,NZ_CP009785.1,1,4507530,4508633,-
259,NC_017168.1,1,4496146,4497249,-
259,NZ_CP010247.1,1,2310307,2311416,+
259,NC_005810.1,1,3140185,3141278,-
259,NC_017160.1,1,1541952,1543054,+
259,NZ_CP019708.1,1,1400344,1401447,-
259,NZ_CP064117.1,1,1043333,1044435,+
259,NZ_CP006792.1,1,2077525,2078628,-
259,NC_014029.1,1,1210954,1212056,+
259,NC_008150.1,1,575876,576978,+
259,NZ_CP009844.1,1,3466093,3467196,-
259,NZ_CP045149.1,1,3137086,3138189,-
259,NC_010159.1,1,3418013,3419116,-
259,NZ_CP009906.1,1,3671122,3672224,+
259,NZ_CP006748.1,1,1560901,1562010,+
259,NZ_CP009704.1,1,4133065,4134167,+
259,NZ_CP064124.1,1,3250900,3252003,-
259,NZ_CP045163.1,1,1094312,1095414,+
259,NC_017265.1,1,1062447,1063549,+
260,NZ_CP033690.1,1,2201263,2203171,+
260,NC_017154.1,1,1154204,1156112,+
260,NC_003143.1,1,1162899,1164807,+
260,NZ_CP009723.1,1,2772323,2774232,-
260,NZ_CP016273.1,1,896645,898553,+
260,NZ_CP064125.1,1,3332185,3334094,-
260,NZ_CP045145.1,1,3483146,3485055,-
260,NZ_CP009991.1,1,1140596,1142505,-
260,NZ_CP045258.1,1,1196029,1197937,+
260,NZ_CP064120.1,1,1040657,1042565,+
260,NZ_CP064127.1,1,2799349,2801258,-
260,NZ_CP009785.1,1,4505620,4507529,-
260,NC_017168.1,1,4494236,4496145,-
260,NZ_CP010247.1,1,2313371,2315279,+
260,NC_005810.1,1,3138275,3140184,-
260,NC_017160.1,1,1543056,1544963,+
260,NZ_CP019708.1,1,1398434,1400343,-
260,NZ_CP064117.1,1,1044437,1046345,+
260,NZ_CP006792.1,1,2075615,2077524,-
260,NC_014029.1,1,1212058,1213966,+
260,NC_008150.1,1,576980,578888,+
260,NZ_CP009844.1,1,3464183,3466092,-
260,NZ_CP045149.1,1,3135176,3137085,-
260,NC_010159.1,1,3416103,3418012,-
260,NZ_CP009906.1,1,3672226,3674134,+
260,NZ_CP006748.1,1,1563965,1565873,+
260,NZ_CP009704.1,1,4134169,4136077,+
260,NZ_CP064124.1,1,3248990,3250899,-
260,NZ_CP045163.1,1,1095416,1097324,+
260,NC_017265.1,1,1063551,1065459,+
261,NZ_CP033690.1,1,2204892,2211249,+
261,NC_017154.1,1,1157833,1164190,+
261,NC_003143.1,1,1166528,1172885,+
261,NZ_CP009723.1,1,2764246,2770602,-
261,NZ_CP016273.1,1,900274,906631,+
261,NZ_CP064125.1,1,3324108,3330464,-
261,NZ_CP045145.1,1,3475069,3481425,-
261,NZ_CP009991.1,1,1132519,1138875,-
261,NZ_CP045258.1,1,1199658,1206015,+
261,NZ_CP064120.1,1,1044286,1050643,+
261,NZ_CP064127.1,1,2791272,2797628,-
261,NZ_CP009785.1,1,4497543,4503899,-
261,NC_017168.1,1,4486159,4492515,-
261,NZ_CP010247.1,1,2317200,2323557,+
261,NC_005810.1,1,3130198,3136554,-
261,NC_017160.1,1,1546684,1553039,+
261,NZ_CP019708.1,1,1389607,1395963,-
261,NZ_CP064117.1,1,1048066,1054423,+
261,NZ_CP006792.1,1,2067538,2073894,-
261,NC_014029.1,1,1215687,1222044,+
261,NC_008150.1,1,580609,586958,+
261,NZ_CP009844.1,1,3456106,3462462,-
261,NZ_CP045149.1,1,3127099,3133455,-
261,NC_010159.1,1,3408026,3414382,-
261,NZ_CP009906.1,1,3675855,3682204,+
261,NZ_CP006748.1,1,1567594,1573951,+
261,NZ_CP009704.1,1,4137798,4144155,+
261,NZ_CP064124.1,1,3240913,3247269,-
261,NZ_CP045163.1,1,1099045,1105402,+
261,NC_017265.1,1,1067180,1073537,+
262,NZ_CP033690.1,1,2212026,2215711,+
262,NC_017154.1,1,1164967,1168652,+
262,NC_003143.1,1,1173662,1177347,+
262,NZ_CP009723.1,1,2759775,2763468,-
262,NZ_CP016273.1,1,907408,911093,+
262,NZ_CP064125.1,1,3319637,3323330,-
262,NZ_CP045145.1,1,3470606,3474291,-
262,NZ_CP009991.1,1,1128056,1131741,-
262,NZ_CP045258.1,1,1206792,1210486,+
262,NZ_CP064120.1,1,1053370,1057064,+
262,NZ_CP064127.1,1,2786809,2790494,-
262,NZ_CP009785.1,1,4493080,4496765,-
262,NC_017168.1,1,4481696,4485381,-
262,NZ_CP010247.1,1,2324334,2328019,+
262,NC_005810.1,1,3125735,3129420,-
262,NC_017160.1,1,1553816,1557501,+
262,NZ_CP019708.1,1,1385144,1388829,-
262,NZ_CP064117.1,1,1057150,1060844,+
262,NZ_CP006792.1,1,2061105,2064800,-
262,NC_014029.1,1,1222821,1226506,+
262,NC_008150.1,1,589703,593388,+
262,NZ_CP009844.1,1,3451643,3455328,-
262,NZ_CP045149.1,1,3122636,3126321,-
262,NC_010159.1,1,3342862,3346556,+
262,NZ_CP009906.1,1,3684947,3688632,+
262,NZ_CP006748.1,1,1574728,1578413,+
262,NZ_CP009704.1,1,4144932,4148617,+
262,NZ_CP064124.1,1,3236450,3240135,-
262,NZ_CP045163.1,1,1108129,1111823,+
262,NC_017265.1,1,1074314,1077999,+
263,NZ_CP033690.1,1,2216435,2218727,+
263,NC_017154.1,1,1169376,1171663,+
263,NC_003143.1,1,1178071,1180358,+
263,NZ_CP009723.1,1,2756771,2759074,-
263,NZ_CP016273.1,1,911817,914104,+
263,NZ_CP064125.1,1,3315923,3318226,-
263,NZ_CP045145.1,1,3467595,3469882,-
263,NZ_CP009991.1,1,1125041,1127332,-
263,NZ_CP045258.1,1,1211897,1214199,+
263,NZ_CP064120.1,1,1057788,1060075,+
263,NZ_CP064127.1,1,2783798,2786085,-
263,NZ_CP009785.1,1,4490069,4492356,-
263,NC_017168.1,1,4478685,4480972,-
263,NZ_CP010247.1,1,2328743,2331030,+
263,NC_005810.1,1,3122724,3125011,-
263,NC_017160.1,1,1558226,1560513,+
263,NZ_CP019708.1,1,1382129,1384420,-
263,NZ_CP064117.1,1,1061568,1063855,+
263,NZ_CP006792.1,1,2058094,2060381,-
263,NC_014029.1,1,1227230,1229517,+
263,NC_008150.1,1,594112,596399,+
263,NZ_CP009844.1,1,3448632,3450919,-
263,NZ_CP045149.1,1,3119625,3121912,-
263,NC_010159.1,1,3658224,3660519,-
263,NZ_CP009906.1,1,3689356,3691643,+
263,NZ_CP006748.1,1,1579137,1581424,+
263,NZ_CP009704.1,1,4149341,4151633,+
263,NZ_CP064124.1,1,3233439,3235726,-
263,NZ_CP045163.1,1,1112547,1114834,+
263,NC_017265.1,1,1078723,1081015,+
264,NZ_CP033690.1,1,2219435,2226198,+
264,NC_017154.1,1,1171665,1178427,+
264,NC_003143.1,1,1180360,1187123,+
264,NZ_CP009723.1,1,2750007,2756770,-
264,NZ_CP016273.1,1,914106,920869,+
264,NZ_CP064125.1,1,3309159,3315922,-
264,NZ_CP045145.1,1,3460831,3467594,-
264,NZ_CP009991.1,1,1117570,1124333,-
264,NZ_CP045258.1,1,1214201,1220964,+
264,NZ_CP064120.1,1,1060077,1066840,+
264,NZ_CP064127.1,1,2777034,2783797,-
264,NZ_CP009785.1,1,4483305,4490068,-
264,NC_017168.1,1,4471921,4478684,-
264,NZ_CP010247.1,1,2331032,2337795,+
264,NC_005810.1,1,3115960,3122723,-
264,NC_017160.1,1,1560515,1567277,+
264,NZ_CP019708.1,1,1374661,1381421,-
264,NZ_CP064117.1,1,1063857,1070620,+
264,NZ_CP006792.1,1,2051330,2058093,-
264,NC_014029.1,1,1229519,1236282,+
264,NC_008150.1,1,596401,603155,+
264,NZ_CP009844.1,1,3441868,3448631,-
264,NZ_CP045149.1,1,3112861,3119624,-
264,NC_010159.1,1,3651537,3658223,-
264,NZ_CP009906.1,1,3691645,3698399,+
264,NZ_CP006748.1,1,1581426,1588189,+
264,NZ_CP009704.1,1,4152341,4159104,+
264,NZ_CP064124.1,1,3226675,3233438,-
264,NZ_CP045163.1,1,1114836,1121599,+
264,NC_017265.1,1,1081723,1088486,+
265,NZ_CP033690.1,1,2226199,2256260,+
265,NC_017154.1,1,1178428,1208489,+
265,NC_003143.1,1,1187124,1217200,+
265,NZ_CP009723.1,1,2719929,2750005,-
265,NZ_CP016273.1,1,920870,950946,+
265,NZ_CP064125.1,1,3279096,3309157,-
265,NZ_CP045145.1,1,3430768,3460829,-
265,NZ_CP009991.1,1,1087526,1117568,-
265,NZ_CP045258.1,1,1220965,1251026,+
265,NZ_CP064120.1,1,1066841,1096902,+
265,NZ_CP064127.1,1,2746971,2777032,-
265,NZ_CP009785.1,1,4453227,4483303,-
265,NC_017168.1,1,4441843,4471919,-
265,NZ_CP010247.1,1,2337796,2367857,+
265,NC_005810.1,1,3085897,3115958,-
265,NC_017160.1,1,1567278,1597341,+
265,NZ_CP019708.1,1,1344598,1374659,-
265,NZ_CP064117.1,1,1070621,1100682,+
265,NZ_CP006792.1,1,2021267,2051328,-
265,NC_014029.1,1,1236283,1266359,+
265,NC_008150.1,1,603860,633936,+
265,NZ_CP009844.1,1,3411790,3441866,-
265,NZ_CP045149.1,1,3082798,3112859,-
265,NC_010159.1,1,3621478,3651535,-
265,NZ_CP009906.1,1,3699104,3729180,+
265,NZ_CP006748.1,1,1588190,1618251,+
265,NZ_CP009704.1,1,4159105,4189147,+
265,NZ_CP064124.1,1,3196612,3226673,-
265,NZ_CP045163.1,1,1121600,1151661,+
265,NC_017265.1,1,1088487,1118529,+
266,NZ_CP033690.1,1,2259716,2261325,+
266,NC_017154.1,1,1211945,1213554,+
266,NC_017154.1,1,3642107,3643728,-
266,NC_017154.1,1,4162451,4164072,-
266,NC_003143.1,1,1220656,1222265,+
266,NZ_CP009723.1,1,2714864,2716474,-
266,NZ_CP016273.1,1,954402,956011,+
266,NZ_CP064125.1,1,3274031,3275641,-
266,NZ_CP009991.1,1,1082461,1084071,-
266,NZ_CP064120.1,1,1100358,1101967,+
266,NZ_CP064120.1,1,3885390,3887026,-
266,NZ_CP064127.1,1,4263902,4265523,-
266,NZ_CP009785.1,1,4448162,4449772,-
266,NC_005810.1,1,248239,249859,+
266,NC_005810.1,1,3080832,3082442,-
266,NC_005810.1,1,3665886,3667507,-
266,NC_017160.1,1,4148541,4150162,-
266,NZ_CP019708.1,1,1339535,1341143,-
266,NZ_CP064117.1,1,1104138,1105747,+
266,NZ_CP064117.1,1,3990790,3992426,-
266,NZ_CP006792.1,1,2016202,2017812,-
266,NZ_CP006792.1,1,2890977,2892616,-
266,NZ_CP006792.1,1,4224175,4225795,+
266,NC_014029.1,1,3699803,3701424,-
266,NC_014029.1,1,4222392,4224013,-
266,NZ_CP009844.1,1,3406725,3408335,-
266,NZ_CP009704.1,1,4192603,4194212,+
267,NZ_CP033690.1,1,2261960,2271329,+
267,NC_017154.1,1,1214189,1223571,+
267,NC_003143.1,1,1222900,1232282,+
267,NZ_CP009723.1,1,2704848,2714229,-
267,NZ_CP016273.1,1,956646,966027,+
267,NZ_CP064125.1,1,3263961,3273396,-
267,NZ_CP045145.1,1,3415669,3425068,-
267,NZ_CP009991.1,1,1072445,1081826,-
267,NZ_CP045258.1,1,1256726,1266162,+
267,NZ_CP064120.1,1,1102602,1111966,+
267,NZ_CP064127.1,1,2731857,2741271,-
267,NZ_CP009785.1,1,4438146,4447527,-
267,NC_017168.1,1,4426762,4436143,-
267,NZ_CP010247.1,1,2373557,2383017,+
267,NC_005810.1,1,3070812,3080197,-
267,NC_017160.1,1,1603041,1612424,+
267,NZ_CP019708.1,1,1329519,1338900,-
267,NZ_CP064117.1,1,1106382,1115746,+
267,NZ_CP006792.1,1,2006204,2015567,-
267,NC_014029.1,1,1272059,1281478,+
267,NC_008150.1,1,639635,649017,+
267,NZ_CP009844.1,1,3396709,3406090,-
267,NZ_CP045149.1,1,3067699,3077098,-
267,NC_010159.1,1,2805090,2814468,-
267,NZ_CP009906.1,1,3734872,3744253,+
267,NZ_CP006748.1,1,1624008,1633433,+
267,NZ_CP009704.1,1,4194847,4204229,+
267,NZ_CP064124.1,1,3181470,3190852,-
267,NZ_CP045163.1,1,1157361,1166725,+
267,NC_017265.1,1,1124229,1133611,+
268,NZ_CP033690.1,1,2271330,2273269,+
268,NC_017154.1,1,1223572,1225511,+
268,NC_003143.1,1,1232283,1234222,+
268,NZ_CP009723.1,1,2702907,2704846,-
268,NZ_CP016273.1,1,966028,967967,+
268,NZ_CP045145.1,1,3413728,3415667,-
268,NZ_CP009991.1,1,1070504,1072443,-
268,NZ_CP064120.1,1,1111967,1113906,+
268,NZ_CP009785.1,1,4436205,4438144,-
268,NZ_CP019708.1,1,1327578,1329517,-
268,NZ_CP064117.1,1,1115747,1117686,+
268,NZ_CP006792.1,1,2004263,2006202,-
268,NC_014029.1,1,1281479,1283418,+
268,NC_008150.1,1,649018,650957,+
268,NZ_CP009844.1,1,3394768,3396707,-
268,NZ_CP045149.1,1,3065758,3067697,-
268,NZ_CP009704.1,1,4204230,4206168,+
268,NZ_CP064124.1,1,3587460,3589404,+
268,NZ_CP045163.1,1,1166726,1168665,+
268,NC_017265.1,1,1133612,1135551,+
269,NZ_CP033690.1,1,2273532,2279717,+
269,NC_017154.1,1,1225774,1231959,+
269,NC_003143.1,1,1234485,1240669,+
269,NZ_CP009723.1,1,2696459,2702645,-
269,NZ_CP016273.1,1,968230,974415,+
269,NZ_CP045145.1,1,3407280,3413466,-
269,NZ_CP009991.1,1,1064056,1070242,-
269,NZ_CP064120.1,1,1114169,1120354,+
269,NZ_CP064127.1,1,676534,682731,+
269,NZ_CP009785.1,1,4429757,4435943,-
269,NC_017168.1,1,4156500,4162685,+
269,NZ_CP010247.1,1,4424479,4430665,-
269,NC_005810.1,1,1142259,1148445,-
269,NC_017160.1,1,1519651,1525837,-
269,NZ_CP019708.1,1,1321130,1327316,-
269,NZ_CP064117.1,1,1117949,1124134,+
269,NZ_CP006792.1,1,1997815,2004001,-
269,NC_014029.1,1,1283681,1289866,+
269,NC_008150.1,1,651220,657405,+
269,NZ_CP009844.1,1,3388320,3394506,-
269,NZ_CP045149.1,1,3059310,3065496,-
269,NC_010159.1,1,1418636,1424821,+
269,NZ_CP009906.1,1,3746453,3752638,+
269,NZ_CP006748.1,1,4149852,4156037,+
269,NZ_CP009704.1,1,4206431,4212616,+
269,NZ_CP064124.1,1,1682864,1689049,+
269,NZ_CP045163.1,1,1168928,1175113,+
269,NC_017265.1,1,1135814,1141999,+
270,NZ_CP033690.1,1,2279719,2283300,+
270,NC_017154.1,1,1231961,1235542,+
270,NC_003143.1,1,1240671,1244252,+
270,NZ_CP009723.1,1,2692876,2696458,-
270,NZ_CP016273.1,1,974417,977998,+
270,NZ_CP045145.1,1,3403697,3407279,-
270,NZ_CP009991.1,1,1060473,1064055,-
270,NZ_CP064120.1,1,1120356,1123936,+
270,NZ_CP064127.1,1,684052,687624,+
270,NZ_CP009785.1,1,4426174,4429756,-
270,NC_017168.1,1,4162687,4166268,+
270,NZ_CP010247.1,1,4420897,4424478,-
270,NC_005810.1,1,1138676,1142258,-
270,NC_017160.1,1,1516068,1519650,-
270,NZ_CP019708.1,1,1317558,1321129,-
270,NZ_CP064117.1,1,1124136,1127716,+
270,NZ_CP006792.1,1,1994232,1997814,-
270,NC_014029.1,1,1289868,1293449,+
270,NC_008150.1,1,657407,660988,+
270,NZ_CP009844.1,1,3384737,3388319,-
270,NZ_CP045149.1,1,3055726,3059309,-
270,NC_010159.1,1,1424823,1428404,+
270,NZ_CP009906.1,1,3752640,3756221,+
270,NZ_CP006748.1,1,4156039,4159619,+
270,NZ_CP009704.1,1,4212618,4216199,+
270,NZ_CP064124.1,1,1689051,1692632,+
270,NZ_CP045163.1,1,1175115,1178696,+
270,NC_017265.1,1,1142001,1145582,+
271,NZ_CP033690.1,1,2284598,2302336,+
271,NC_017154.1,1,1236840,1254578,+
271,NC_003143.1,1,1245550,1263288,+
271,NZ_CP009723.1,1,2673841,2691579,-
271,NZ_CP016273.1,1,979296,997033,+
271,NZ_CP064125.1,1,3243882,3261621,-
271,NZ_CP045145.1,1,3384662,3402400,-
271,NZ_CP009991.1,1,1041438,1059176,-
271,NZ_CP045258.1,1,1268502,1286240,+
271,NZ_CP064120.1,1,1125234,1142972,+
271,NZ_CP064127.1,1,688922,706660,+
271,NZ_CP009785.1,1,4407139,4424877,-
271,NC_017168.1,1,4167566,4185304,+
271,NZ_CP010247.1,1,4401862,4419600,-
271,NC_005810.1,1,1119641,1137379,-
271,NC_017160.1,1,1497032,1514771,-
271,NZ_CP019708.1,1,1298523,1316261,-
271,NZ_CP064117.1,1,1129014,1146752,+
271,NZ_CP006792.1,1,1975197,1992935,-
271,NC_014029.1,1,1294747,1312485,+
271,NC_008150.1,1,662286,680024,+
271,NZ_CP009844.1,1,3365702,3383440,-
271,NZ_CP045149.1,1,3036691,3054429,-
271,NC_010159.1,1,1429702,1447440,+
271,NZ_CP009906.1,1,3757519,3775257,+
271,NZ_CP006748.1,1,4160917,4178655,+
271,NZ_CP009704.1,1,4217497,4235235,+
271,NZ_CP064124.1,1,1693930,1711668,+
271,NZ_CP045163.1,1,1179994,1197732,+
271,NC_017265.1,1,1146880,1164618,+
272,NZ_CP033690.1,1,2302337,2306212,+
272,NC_017154.1,1,1254579,1258454,+
272,NC_003143.1,1,1263289,1267164,+
272,NZ_CP009723.1,1,2669964,2673839,-
272,NZ_CP016273.1,1,997034,1000909,+
272,NZ_CP064125.1,1,3240005,3243880,-
272,NZ_CP045145.1,1,3380785,3384660,-
272,NZ_CP009991.1,1,1037561,1041436,-
272,NZ_CP045258.1,1,1286241,1290116,+
272,NZ_CP064120.1,1,1142973,1146848,+
272,NZ_CP064127.1,1,707369,711247,+
272,NZ_CP009785.1,1,4403262,4407137,-
272,NC_017168.1,1,4185305,4189180,+
272,NZ_CP010247.1,1,4397274,4401153,-
272,NC_005810.1,1,1115764,1119639,-
272,NC_017160.1,1,1493154,1497030,-
272,NZ_CP019708.1,1,1294654,1298521,-
272,NZ_CP064117.1,1,1146753,1150628,+
272,NZ_CP006792.1,1,1971320,1975195,-
272,NC_014029.1,1,1312486,1316361,+
272,NC_008150.1,1,680025,683900,+
272,NZ_CP009844.1,1,3361825,3365700,-
272,NZ_CP045149.1,1,3032814,3036689,-
272,NC_010159.1,1,1447441,1451332,+
272,NZ_CP009906.1,1,3775258,3779133,+
272,NZ_CP006748.1,1,4179364,4183242,+
272,NZ_CP009704.1,1,4235236,4239111,+
272,NZ_CP064124.1,1,1711669,1715544,+
272,NZ_CP045163.1,1,1197733,1201608,+
272,NC_017265.1,1,1164619,1168494,+
273,NZ_CP033690.1,1,2306214,2312098,+
273,NC_017154.1,1,1258456,1264340,+
273,NC_003143.1,1,1267166,1273050,+
273,NZ_CP009723.1,1,2664078,2669963,-
273,NZ_CP016273.1,1,1000911,1006795,+
273,NZ_CP064125.1,1,3234119,3240004,-
273,NZ_CP045145.1,1,3374899,3380784,-
273,NZ_CP009991.1,1,1031675,1037560,-
273,NZ_CP045258.1,1,1290118,1296002,+
273,NZ_CP064120.1,1,1146850,1152734,+
273,NZ_CP064127.1,1,711249,717133,+
273,NZ_CP009785.1,1,4397376,4403261,-
273,NC_017168.1,1,4189182,4195066,+
273,NZ_CP010247.1,1,4391388,4397273,-
273,NC_005810.1,1,1109854,1115763,-
273,NC_017160.1,1,1487269,1493153,-
273,NZ_CP019708.1,1,1288768,1294653,-
273,NZ_CP064117.1,1,1150630,1156514,+
273,NZ_CP006792.1,1,1965434,1971319,-
273,NC_014029.1,1,1316363,1322247,+
273,NC_008150.1,1,683902,689786,+
273,NZ_CP009844.1,1,3355939,3361824,-
273,NZ_CP045149.1,1,3026928,3032813,-
273,NC_010159.1,1,1452043,1457913,+
273,NZ_CP009906.1,1,3779135,3785019,+
273,NZ_CP006748.1,1,4183244,4189128,+
273,NZ_CP009704.1,1,4239113,4244997,+
273,NZ_CP064124.1,1,1715546,1721430,+
273,NZ_CP045163.1,1,1201610,1207488,+
273,NC_017265.1,1,1168496,1174380,+
274,NZ_CP033690.1,1,2312441,2317094,+
274,NC_017154.1,1,1264683,1269338,+
274,NC_003143.1,1,1273393,1278045,+
274,NZ_CP009723.1,1,2659084,2663735,-
274,NZ_CP016273.1,1,1007138,1011790,+
274,NZ_CP064125.1,1,3229124,3233776,-
274,NZ_CP045145.1,1,3369904,3374556,-
274,NZ_CP009991.1,1,1026680,1031332,-
274,NZ_CP045258.1,1,1296345,1300998,+
274,NZ_CP064120.1,1,1153077,1157730,+
274,NZ_CP064127.1,1,717643,722270,+
274,NZ_CP009785.1,1,4392485,4397136,-
274,NC_017168.1,1,4195409,4200061,+
274,NZ_CP010247.1,1,4386252,4390878,-
274,NC_005810.1,1,1104859,1109511,-
274,NC_017160.1,1,1482389,1487029,-
274,NZ_CP019708.1,1,1283773,1288425,-
274,NZ_CP064117.1,1,1156857,1161510,+
274,NZ_CP006792.1,1,1960439,1965091,-
274,NC_014029.1,1,1322590,1327242,+
274,NC_008150.1,1,690129,694782,+
274,NZ_CP009844.1,1,3350944,3355596,-
274,NZ_CP045149.1,1,3021933,3026585,-
274,NC_010159.1,1,1458320,1462973,+
