block,species,chr,chr_beg,chr_end,orientation
148,NZ_CP010247.1,1,2881122,2893789,+
148,NC_005810.1,1,1865508,1878176,+
148,NC_017160.1,1,2316919,2329586,-
148,NZ_CP019708.1,1,341819,354396,-
148,NZ_CP064117.1,1,1910333,1923000,+
148,NC_008150.1,1,1493781,1506448,+
148,NZ_CP009844.1,1,2408004,2420671,-
148,NC_010159.1,1,2233992,2246627,+
148,NZ_CP009906.1,1,4588972,4601639,+
148,NZ_CP006748.1,1,1219227,1231894,-
148,NZ_CP064124.1,1,1969398,1982064,+
149,NZ_CP033690.1,1,3112903,3126612,+
149,NC_017154.1,1,2222111,2235840,+
149,NC_003143.1,1,2222543,2236266,+
149,NZ_CP009723.1,1,1702015,1715738,-
149,NZ_CP064125.1,1,2664257,2677983,-
149,NZ_CP045145.1,1,2561879,2575606,-
149,NZ_CP045258.1,1,1852130,1865851,+
149,NZ_CP064127.1,1,2206638,2220331,-
149,NZ_CP009785.1,1,3435440,3449157,-
149,NZ_CP010247.1,1,2894919,2908624,+
149,NC_005810.1,1,1880629,1894335,+
149,NC_017160.1,1,2302047,2315790,-
149,NZ_CP019708.1,1,327068,340690,-
149,NZ_CP064117.1,1,1924130,1937838,+
149,NC_008150.1,1,1507578,1521294,+
149,NZ_CP009844.1,1,2393151,2406874,-
149,NC_010159.1,1,2631777,2644413,-
149,NZ_CP009906.1,1,4602769,4616485,+
149,NZ_CP006748.1,1,1204397,1218097,-
149,NZ_CP064124.1,1,1983217,1996916,+
150,NZ_CP033690.1,1,3131602,3144797,+
150,NC_017154.1,1,2240847,2254084,+
150,NC_003143.1,1,2241285,2254492,+
150,NZ_CP009723.1,1,1683786,1696993,-
150,NZ_CP016273.1,1,1872942,1886149,+
150,NZ_CP064125.1,1,2646043,2659267,-
150,NZ_CP045145.1,1,2543653,2556884,-
150,NZ_CP009991.1,1,4432588,4445783,+
150,NZ_CP045258.1,1,1870841,1884066,+
150,NZ_CP064120.1,1,2769225,2782426,-
150,NZ_CP064127.1,1,2187081,2200282,-
150,NZ_CP009785.1,1,3417212,3430425,-
150,NC_017168.1,1,3507324,3520531,-
150,NZ_CP010247.1,1,2915057,2928348,+
150,NC_005810.1,1,2028841,2041720,+
150,NC_017160.1,1,2283848,2297073,-
150,NZ_CP019708.1,1,308887,322082,-
150,NZ_CP064117.1,1,1942820,1956021,+
150,NZ_CP006792.1,1,1266712,1279913,-
150,NC_014029.1,1,2356347,2369554,-
150,NC_008150.1,1,1526284,1539491,+
150,NZ_CP009844.1,1,2374923,2388130,-
150,NZ_CP045149.1,1,2295844,2309069,-
150,NC_010159.1,1,2615536,2628742,-
150,NZ_CP009906.1,1,4621476,4634683,+
150,NZ_CP006748.1,1,1184693,1197960,-
150,NZ_CP009704.1,1,822110,835305,-
150,NZ_CP064124.1,1,2358433,2371644,+
150,NZ_CP045163.1,1,1892949,1906150,+
150,NC_017265.1,1,2283317,2296512,-
151,NZ_CP033690.1,1,3148924,3164499,+
151,NC_017154.1,1,2258212,2273785,+
151,NC_003143.1,1,2258620,2274195,+
151,NZ_CP009723.1,1,1664082,1679658,-
151,NZ_CP016273.1,1,1890277,1905852,+
151,NZ_CP064125.1,1,2626338,2641914,-
151,NZ_CP045145.1,1,2523949,2539525,-
151,NZ_CP009991.1,1,4449911,4465486,+
151,NZ_CP045258.1,1,1888194,1903769,+
151,NZ_CP064120.1,1,2295665,2311240,+
151,NZ_CP064127.1,1,2167370,2182947,-
151,NZ_CP009785.1,1,3397508,3413084,-
151,NC_017168.1,1,3487620,3503196,-
151,NZ_CP010247.1,1,2932482,2948059,+
151,NC_005810.1,1,2043714,2059290,+
151,NC_017160.1,1,2264144,2279720,-
151,NZ_CP019708.1,1,289186,304761,-
151,NZ_CP064117.1,1,1960149,1975724,+
151,NZ_CP006792.1,1,1247008,1262584,-
151,NC_014029.1,1,2336643,2352219,-
151,NC_008150.1,1,1543619,1559193,+
151,NZ_CP009844.1,1,2355219,2370795,-
151,NZ_CP045149.1,1,2276140,2291716,-
151,NC_010159.1,1,2595674,2611250,-
151,NZ_CP009906.1,1,4638811,4654384,+
151,NZ_CP006748.1,1,1164982,1180559,-
151,NZ_CP009704.1,1,802408,817984,-
151,NZ_CP064124.1,1,2373638,2389213,+
151,NZ_CP045163.1,1,1910278,1925853,+
151,NC_017265.1,1,2263613,2279189,-
152,NZ_CP033690.1,1,3164501,3172371,+
152,NC_017154.1,1,2273787,2281657,+
152,NC_003143.1,1,2274197,2282067,+
152,NZ_CP009723.1,1,1656211,1664081,-
152,NZ_CP016273.1,1,1905854,1913724,+
152,NZ_CP064125.1,1,2618465,2626337,-
152,NZ_CP045145.1,1,2516078,2523948,-
152,NZ_CP009991.1,1,4465488,4473358,+
152,NZ_CP045258.1,1,1903771,1911641,+
152,NZ_CP064120.1,1,2311242,2319112,+
152,NZ_CP064127.1,1,2157561,2165415,-
152,NZ_CP009785.1,1,3389637,3397507,-
152,NC_017168.1,1,3479749,3487619,-
152,NZ_CP010247.1,1,2950013,2957880,+
152,NC_005810.1,1,2059292,2067161,+
152,NC_017160.1,1,2256273,2264143,-
152,NZ_CP019708.1,1,281315,289185,-
152,NZ_CP064117.1,1,1975726,1983596,+
152,NZ_CP006792.1,1,1239137,1247007,-
152,NC_014029.1,1,2328772,2336642,-
152,NC_008150.1,1,1559195,1567065,+
152,NZ_CP009844.1,1,2347348,2355218,-
152,NZ_CP045149.1,1,2268269,2276139,-
152,NC_010159.1,1,2587815,2595673,-
152,NZ_CP009906.1,1,4654386,4662256,+
152,NZ_CP006748.1,1,1155160,1163027,-
152,NZ_CP009704.1,1,794537,802407,-
152,NZ_CP064124.1,1,2389215,2397084,+
152,NZ_CP045163.1,1,1925855,1933725,+
152,NC_017265.1,1,2255742,2263612,-
153,NZ_CP033690.1,1,3172372,3184010,+
153,NC_017154.1,1,2281658,2293295,+
153,NC_003143.1,1,2282068,2293706,+
153,NZ_CP009723.1,1,1644572,1656209,-
153,NZ_CP016273.1,1,1913725,1925362,+
153,NZ_CP064125.1,1,2606826,2618463,-
153,NZ_CP045145.1,1,2504439,2516076,-
153,NZ_CP009991.1,1,4473359,4484998,+
153,NZ_CP045258.1,1,1911642,1923280,+
153,NZ_CP064120.1,1,2319113,2330751,+
153,NZ_CP064127.1,1,2145922,2157559,-
153,NZ_CP009785.1,1,3377998,3389635,-
153,NC_017168.1,1,3468110,3479747,-
153,NZ_CP010247.1,1,2957881,2969642,+
153,NC_005810.1,1,2067162,2078799,+
153,NC_017160.1,1,2244633,2256271,-
153,NZ_CP019708.1,1,269677,281313,-
153,NZ_CP064117.1,1,1983597,1995235,+
153,NZ_CP006792.1,1,1227498,1239135,-
153,NC_014029.1,1,2317133,2328770,-
153,NC_008150.1,1,1567066,1578704,+
153,NZ_CP009844.1,1,2335709,2347346,-
153,NZ_CP045149.1,1,2256630,2268267,-
153,NC_010159.1,1,2575450,2587089,-
153,NZ_CP009906.1,1,4662257,4673895,+
153,NZ_CP006748.1,1,1143398,1155158,-
153,NZ_CP009704.1,1,782896,794535,-
153,NZ_CP064124.1,1,2397085,2408846,+
153,NZ_CP045163.1,1,1933726,1945364,+
153,NC_017265.1,1,2244102,2255740,-
154,NZ_CP033690.1,1,3184451,3191525,+
154,NC_017154.1,1,2293736,2300811,+
154,NC_003143.1,1,2296816,2303890,+
154,NZ_CP009723.1,1,1634389,1641463,-
154,NZ_CP016273.1,1,1928472,1935546,+
154,NZ_CP064125.1,1,2599314,2606385,-
154,NZ_CP045145.1,1,2496924,2503998,-
154,NZ_CP009991.1,1,4485439,4492513,+
154,NZ_CP045258.1,1,1923721,1930792,+
154,NZ_CP064120.1,1,2331192,2338267,+
154,NZ_CP064127.1,1,2138407,2145481,-
154,NZ_CP009785.1,1,3367814,3374888,-
154,NC_017168.1,1,3457926,3465000,-
154,NZ_CP010247.1,1,2970083,2977157,+
154,NC_005810.1,1,2079240,2086322,+
154,NC_017160.1,1,2237118,2244192,-
154,NZ_CP019708.1,1,259500,266574,-
154,NZ_CP064117.1,1,1995676,2002751,+
154,NZ_CP006792.1,1,1219982,1227057,-
154,NC_014029.1,1,2309618,2316692,-
154,NC_008150.1,1,1581104,1588178,+
154,NZ_CP009844.1,1,2325525,2332599,-
154,NZ_CP045149.1,1,2249118,2256189,-
154,NC_010159.1,1,2567224,2574298,-
154,NZ_CP009906.1,1,4676295,4683369,+
154,NZ_CP006748.1,1,1135883,1142957,-
154,NZ_CP009704.1,1,775380,782455,-
154,NZ_CP064124.1,1,2409287,2416369,+
154,NZ_CP045163.1,1,1945805,1952880,+
154,NC_017265.1,1,2236587,2243661,-
155,NZ_CP033690.1,1,3195310,3210533,+
155,NC_017154.1,1,2304596,2319786,+
155,NC_003143.1,1,2307675,2322858,+
155,NZ_CP009723.1,1,1615405,1630604,-
155,NZ_CP016273.1,1,1939330,1954509,+
155,NZ_CP064125.1,1,2579642,2594815,-
155,NZ_CP045145.1,1,2477956,2493139,-
155,NZ_CP009991.1,1,4495591,4510775,+
155,NZ_CP045258.1,1,1935291,1950457,+
155,NZ_CP064120.1,1,2342051,2357274,+
155,NZ_CP064127.1,1,2119447,2134622,-
155,NZ_CP009785.1,1,3348846,3364029,-
155,NC_017168.1,1,3439123,3454141,-
155,NZ_CP010247.1,1,2980942,2996117,+
155,NC_005810.1,1,2090105,2105257,+
155,NC_017160.1,1,2218149,2233333,-
155,NZ_CP019708.1,1,240558,255724,-
155,NZ_CP064117.1,1,2006535,2021750,+
155,NZ_CP006792.1,1,1201015,1216198,-
155,NC_014029.1,1,2290650,2305833,-
155,NC_008150.1,1,1591963,1607163,+
155,NZ_CP009844.1,1,2306565,2321740,-
155,NZ_CP045149.1,1,2229444,2244619,-
155,NC_010159.1,1,2552050,2566960,-
155,NZ_CP009906.1,1,4687153,4702353,+
155,NZ_CP006748.1,1,1117064,1132098,-
155,NZ_CP009704.1,1,757117,772302,-
155,NZ_CP064124.1,1,2420153,2435345,+
155,NZ_CP045163.1,1,1956664,1971863,+
155,NC_017265.1,1,2218325,2233509,-
156,NZ_CP033690.1,1,3210534,3216203,+
156,NC_017154.1,1,2319787,2325440,+
156,NC_003143.1,1,2322859,2328536,+
156,NZ_CP009723.1,1,1609719,1615403,-
156,NZ_CP016273.1,1,1954510,1960183,+
156,NZ_CP064125.1,1,2573972,2579640,-
156,NZ_CP045145.1,1,2472274,2477954,-
156,NZ_CP009991.1,1,4510776,4516446,+
156,NZ_CP045258.1,1,1950458,1956127,+
156,NZ_CP064120.1,1,2357275,2362956,+
156,NZ_CP064127.1,1,2113785,2119445,-
156,NZ_CP009785.1,1,3343180,3348844,-
156,NC_017168.1,1,3433449,3439121,-
156,NZ_CP010247.1,1,2996118,3001790,+
156,NC_005810.1,1,2105258,2110935,+
156,NC_017160.1,1,2212451,2218147,-
156,NZ_CP019708.1,1,234892,240556,-
156,NZ_CP064117.1,1,2021751,2027432,+
156,NZ_CP006792.1,1,1195337,1201013,-
156,NC_014029.1,1,2284968,2290648,-
156,NC_008150.1,1,1607164,1612849,+
156,NZ_CP009844.1,1,2300883,2306563,-
156,NZ_CP045149.1,1,2223774,2229442,-
156,NC_010159.1,1,2545071,2550735,-
156,NZ_CP009906.1,1,4702354,4708024,+
156,NZ_CP006748.1,1,1111391,1117062,-
156,NZ_CP009704.1,1,751446,757115,-
156,NZ_CP064124.1,1,2435346,2441011,+
156,NZ_CP045163.1,1,1971864,1977537,+
156,NC_017265.1,1,2212654,2218323,-
157,NZ_CP033690.1,1,3223107,3251917,+
157,NC_017154.1,1,2332344,2361152,+
157,NC_003143.1,1,2335440,2364250,+
157,NZ_CP009723.1,1,1574005,1602815,-
157,NZ_CP016273.1,1,1967087,1995897,+
157,NZ_CP064125.1,1,2538505,2567316,-
157,NZ_CP045145.1,1,2436560,2465370,-
157,NZ_CP009991.1,1,317,29125,+
157,NZ_CP045258.1,1,1962783,1991593,+
157,NZ_CP064120.1,1,2369860,2398671,+
157,NZ_CP064127.1,1,2078205,2107005,-
157,NZ_CP009785.1,1,3307466,3336276,-
157,NC_017168.1,1,3397982,3426793,-
157,NZ_CP010247.1,1,3008570,3037370,+
157,NC_005810.1,1,2117839,2146130,+
157,NC_017160.1,1,2176861,2205671,-
157,NZ_CP019708.1,1,199190,227988,-
157,NZ_CP064117.1,1,2034336,2063147,+
157,NZ_CP006792.1,1,1159875,1188681,-
157,NC_014029.1,1,2249254,2278064,-
157,NC_008150.1,1,1620476,1649274,+
157,NZ_CP009844.1,1,2265168,2293978,-
157,NZ_CP045149.1,1,2188184,2216994,-
157,NC_010159.1,1,2509940,2538556,-
157,NZ_CP009906.1,1,7642,36440,+
157,NZ_CP006748.1,1,1075935,1104735,-
157,NZ_CP009704.1,1,715734,744542,-
157,NZ_CP064124.1,1,2449238,2477532,+
157,NZ_CP045163.1,1,1984441,2013247,+
157,NC_017265.1,1,2176942,2205750,-
158,NZ_CP033690.1,1,3264642,3276899,+
158,NC_017154.1,1,2387890,2400147,-
158,NC_003143.1,1,2390989,2403246,-
158,NZ_CP009723.1,1,1535009,1547267,+
158,NZ_CP016273.1,1,2022636,2034893,-
158,NZ_CP064125.1,1,2500217,2512475,+
158,NZ_CP045145.1,1,2397562,2409820,+
158,NZ_CP009991.1,1,55152,67409,-
158,NZ_CP045258.1,1,2017622,2029879,-
158,NZ_CP064120.1,1,2424700,2436957,-
158,NZ_CP064127.1,1,2039825,2052075,+
158,NZ_CP009785.1,1,3268470,3280728,+
158,NC_017168.1,1,3358985,3371243,+
158,NZ_CP010247.1,1,3063509,3075769,-
158,NC_017160.1,1,2137865,2150123,+
158,NZ_CP019708.1,1,160192,172450,+
158,NZ_CP064117.1,1,2089176,2101433,-
158,NZ_CP006792.1,1,1121587,1133847,+
158,NC_014029.1,1,2210257,2222515,+
158,NC_008150.1,1,1662950,1675207,-
158,NZ_CP009844.1,1,2226170,2238428,+
158,NZ_CP045149.1,1,2149898,2162156,+
158,NC_010159.1,1,2489069,2501312,+
158,NZ_CP009906.1,1,50112,62369,-
158,NZ_CP006748.1,1,1038245,1050506,+
158,NZ_CP009704.1,1,677450,689708,+
158,NZ_CP045163.1,1,2039276,2051533,-
158,NC_017265.1,1,2138657,2150915,+
159,NZ_CP033690.1,1,3276900,3287922,+
159,NC_017154.1,1,2376157,2387181,-
159,NC_003143.1,1,2379256,2390280,-
159,NZ_CP009723.1,1,1547975,1558999,+
159,NZ_CP016273.1,1,2010903,2021927,-
159,NZ_CP064125.1,1,2512476,2523498,+
159,NZ_CP045145.1,1,2410529,2421554,+
159,NZ_CP009991.1,1,44129,55150,-
159,NZ_CP045258.1,1,2006599,2017620,-
159,NZ_CP064120.1,1,2413677,2424698,-
159,NZ_CP064127.1,1,2053494,2064522,+
159,NZ_CP009785.1,1,3281437,3292461,+
159,NC_017168.1,1,3371952,3382976,+
159,NZ_CP010247.1,1,3051053,3062090,-
159,NC_017160.1,1,2150832,2161856,+
159,NZ_CP019708.1,1,173159,184184,+
159,NZ_CP064117.1,1,2078153,2089174,-
159,NZ_CP006792.1,1,1133848,1144870,+
159,NC_014029.1,1,2223224,2234248,+
159,NC_008150.1,1,1651216,1662241,-
159,NZ_CP009844.1,1,2239137,2250161,+
159,NZ_CP045149.1,1,2162157,2173179,+
159,NC_010159.1,1,2286798,2296943,-
159,NZ_CP009906.1,1,38381,49406,-
159,NZ_CP006748.1,1,1051215,1062252,+
159,NZ_CP009704.1,1,689709,700731,+
159,NZ_CP045163.1,1,2028253,2039274,-
159,NC_017265.1,1,2150916,2161938,+
160,NZ_CP033690.1,1,3291509,3327277,+
160,NC_017154.1,1,2401456,2437222,+
160,NC_003143.1,1,2404555,2440319,+
160,NZ_CP009723.1,1,1497936,1533701,-
160,NZ_CP016273.1,1,2036202,2071966,+
160,NZ_CP064125.1,1,2463144,2498909,-
160,NZ_CP045145.1,1,2360488,2396254,-
160,NZ_CP009991.1,1,68718,104483,+
160,NZ_CP045258.1,1,2031188,2066952,+
160,NZ_CP064120.1,1,2438266,2474016,+
160,NZ_CP064127.1,1,2004169,2039824,-
160,NZ_CP009785.1,1,3231397,3267162,-
160,NC_017168.1,1,3321912,3357677,-
160,NZ_CP010247.1,1,3075771,3111426,+
160,NC_005810.1,1,2153678,2189460,+
160,NC_017160.1,1,2100776,2136557,-
160,NZ_CP019708.1,1,123144,158886,-
160,NZ_CP064117.1,1,2102742,2138492,+
160,NZ_CP006792.1,1,1084521,1120275,-
160,NC_014029.1,1,2173184,2208949,-
160,NC_008150.1,1,1676516,1712281,+
160,NZ_CP009844.1,1,2189097,2224862,-
160,NZ_CP045149.1,1,2112824,2148590,-
160,NC_010159.1,1,2452001,2487761,-
160,NZ_CP009906.1,1,63678,99442,+
160,NZ_CP006748.1,1,1002588,1038244,-
160,NZ_CP009704.1,1,640376,676142,-
160,NZ_CP064124.1,1,2485078,2520860,+
160,NZ_CP045163.1,1,2052842,2088592,+
160,NC_017265.1,1,2101584,2137349,-
161,NZ_CP033690.1,1,3329333,3335066,+
161,NC_017154.1,1,2439278,2445011,+
161,NC_003143.1,1,2442375,2448108,+
161,NZ_CP009723.1,1,1490148,1495881,-
161,NZ_CP016273.1,1,2074022,2079755,+
161,NZ_CP064125.1,1,2454033,2459766,-
161,NZ_CP045145.1,1,2351989,2358433,-
161,NZ_CP009991.1,1,106539,112272,+
161,NZ_CP045258.1,1,2070327,2076060,+
161,NZ_CP064120.1,1,2476072,2481805,+
161,NZ_CP064127.1,1,1996939,2002672,+
161,NZ_CP009785.1,1,3223609,3229342,-
161,NC_017168.1,1,3314297,3320030,-
161,NZ_CP010247.1,1,3113482,3119215,+
161,NC_005810.1,1,2190193,2195926,+
161,NC_017160.1,1,2092988,2098721,-
161,NZ_CP019708.1,1,115356,121089,-
161,NZ_CP064117.1,1,2140548,2146281,+
161,NZ_CP006792.1,1,1076893,1082626,-
161,NC_014029.1,1,2165396,2171129,-
161,NC_008150.1,1,1714337,1720070,+
161,NZ_CP009844.1,1,2181308,2187041,-
161,NZ_CP045149.1,1,2103713,2109446,-
161,NC_010159.1,1,2443515,2449946,-
161,NZ_CP009906.1,1,101498,107231,+
161,NZ_CP006748.1,1,994801,1000534,-
161,NZ_CP009704.1,1,632588,638321,-
161,NZ_CP064124.1,1,2521593,2527326,+
161,NZ_CP045163.1,1,2090648,2096381,+
161,NC_017265.1,1,2093795,2099529,-
162,NZ_CP033690.1,1,3339119,3353581,+
162,NC_017154.1,1,2449054,2463515,+
162,NC_003143.1,1,2452152,2466614,+
162,NZ_CP009723.1,1,1471642,1486104,-
162,NZ_CP016273.1,1,2083799,2098259,+
162,NZ_CP064125.1,1,2435518,2449980,-
162,NZ_CP045145.1,1,2333474,2347936,-
162,NZ_CP009991.1,1,424316,438779,-
162,NZ_CP045258.1,1,2080113,2094575,+
162,NZ_CP064120.1,1,2611051,2625513,-
162,NZ_CP064127.1,1,1978676,1993137,-
162,NZ_CP009785.1,1,3205103,3219565,-
162,NC_017168.1,1,3295780,3310241,-
162,NZ_CP010247.1,1,3122632,3137093,+
162,NC_005810.1,1,2198020,2212482,+
162,NC_017160.1,1,2074482,2088944,-
162,NZ_CP019708.1,1,96864,111303,-
162,NZ_CP064117.1,1,2275510,2289972,-
162,NZ_CP006792.1,1,933183,947645,+
162,NC_014029.1,1,2146890,2161352,-
162,NC_008150.1,1,1724114,1738576,+
162,NZ_CP009844.1,1,2162802,2177264,-
162,NZ_CP045149.1,1,2085198,2099660,-
162,NC_010159.1,1,2253489,2267917,-
162,NZ_CP009906.1,1,111272,125734,+
162,NZ_CP006748.1,1,976923,991384,-
162,NZ_CP009704.1,1,306085,320547,+
162,NZ_CP064124.1,1,2529420,2543882,+
162,NZ_CP045163.1,1,2225627,2240088,-
162,NC_017265.1,1,1767287,1781750,+
163,NZ_CP033690.1,1,3358450,3363712,+
163,NC_017154.1,1,2468383,2473646,+
163,NC_003143.1,1,2471476,2476738,+
163,NZ_CP009723.1,1,1461517,1466780,-
163,NZ_CP016273.1,1,2103121,2108383,+
163,NZ_CP064125.1,1,2425386,2430649,-
163,NZ_CP045145.1,1,2323342,2328605,-
163,NZ_CP009991.1,1,414183,419446,-
163,NZ_CP045258.1,1,2099444,2104706,+
163,NZ_CP064120.1,1,2600919,2606182,-
163,NZ_CP064127.1,1,1968550,1973807,-
163,NZ_CP009785.1,1,3194979,3200242,-
163,NC_017168.1,1,3285655,3290918,-
163,NZ_CP010247.1,1,3141962,3147218,+
163,NC_005810.1,1,2217351,2222613,+
163,NC_017160.1,1,1692445,1697708,+
163,NZ_CP019708.1,1,86742,92004,-
163,NZ_CP064117.1,1,2265378,2270641,-
163,NZ_CP006792.1,1,952513,957775,+
163,NC_014029.1,1,2136758,2142021,-
163,NC_008150.1,1,1743445,1748707,+
163,NZ_CP009844.1,1,2152677,2157940,-
163,NZ_CP045149.1,1,2075066,2080329,-
163,NC_010159.1,1,2436884,2442107,-
163,NZ_CP009906.1,1,130603,135865,+
163,NZ_CP006748.1,1,966796,972053,-
163,NZ_CP009704.1,1,325416,330678,+
163,NZ_CP064124.1,1,2548751,2554013,+
163,NZ_CP045163.1,1,2215495,2220758,-
163,NC_017265.1,1,1786619,1791881,+
164,NZ_CP033690.1,1,3366367,3380696,+
164,NC_017154.1,1,2476301,2490630,+
164,NC_003143.1,1,2479393,2493722,+
164,NZ_CP009723.1,1,1444533,1458862,-
164,NZ_CP016273.1,1,2111038,2125367,+
164,NZ_CP064125.1,1,2408402,2422731,-
164,NZ_CP045145.1,1,2306358,2320687,-
164,NZ_CP009991.1,1,397199,411528,-
164,NZ_CP045258.1,1,2107361,2121690,+
164,NZ_CP064120.1,1,2583918,2598264,-
164,NZ_CP064127.1,1,1951563,1965895,-
164,NZ_CP009785.1,1,3177995,3192324,-
164,NC_017168.1,1,3268671,3283000,-
164,NZ_CP010247.1,1,3149873,3164206,+
164,NC_005810.1,1,2225268,2239580,+
164,NC_017160.1,1,1700363,1714695,+
164,NZ_CP019708.1,1,69741,84087,-
164,NZ_CP064117.1,1,2248377,2262723,-
164,NZ_CP006792.1,1,960430,974776,+
164,NC_014029.1,1,2119774,2134103,-
164,NC_008150.1,1,1751362,1765674,+
164,NZ_CP009844.1,1,2135693,2150022,-
164,NZ_CP045149.1,1,2058082,2072411,-
164,NC_010159.1,1,2418094,2432334,-
164,NZ_CP009906.1,1,138520,152832,+
164,NZ_CP006748.1,1,949809,964141,-
164,NZ_CP009704.1,1,333333,347662,+
164,NZ_CP064124.1,1,2556668,2570980,+
164,NZ_CP045163.1,1,2198494,2212840,-
164,NC_017265.1,1,1794536,1808865,+
165,NZ_CP033690.1,1,3380698,3400900,+
165,NC_017154.1,1,2490632,2510824,+
165,NC_003143.1,1,2493724,2513907,+
165,NZ_CP009723.1,1,1424348,1444532,-
165,NZ_CP016273.1,1,2125369,2145551,+
165,NZ_CP064125.1,1,2388207,2408401,-
165,NZ_CP045145.1,1,2286153,2306357,-
165,NZ_CP009991.1,1,376994,397198,-
165,NZ_CP045258.1,1,2121692,2141891,+
165,NZ_CP064120.1,1,2563723,2583917,-
165,NZ_CP064127.1,1,1930670,1950854,-
165,NZ_CP009785.1,1,3157810,3177994,-
165,NC_017168.1,1,3248486,3268670,-
165,NZ_CP010247.1,1,3164915,3185107,+
165,NC_005810.1,1,2239582,2259803,+
165,NC_017160.1,1,1714697,1734888,+
165,NZ_CP019708.1,1,49543,69740,-
165,NZ_CP064117.1,1,2228182,2248376,-
165,NZ_CP006792.1,1,974778,994971,+
165,NC_014029.1,1,2099579,2119773,-
165,NC_008150.1,1,1765676,1785868,+
165,NZ_CP009844.1,1,2115508,2135692,-
165,NZ_CP045149.1,1,2037887,2058081,-
165,NC_010159.1,1,2329434,2349616,+
165,NZ_CP009906.1,1,152834,173026,+
165,NZ_CP006748.1,1,928907,949100,-
165,NZ_CP009704.1,1,347664,367867,+
165,NZ_CP064124.1,1,2570982,2591211,+
165,NZ_CP045163.1,1,2178299,2198493,-
165,NC_017265.1,1,1808867,1829071,+
166,NZ_CP033690.1,1,3400902,3430089,+
166,NC_017154.1,1,2510826,2539897,+
166,NC_003143.1,1,2513909,2542979,+
166,NZ_CP009723.1,1,1395277,1424347,-
166,NZ_CP016273.1,1,2145553,2174608,+
166,NZ_CP064125.1,1,2359018,2388206,-
166,NZ_CP045145.1,1,2256965,2286152,-
166,NZ_CP009991.1,1,347806,376993,-
166,NZ_CP045258.1,1,2141893,2171080,+
166,NZ_CP064120.1,1,2534535,2563722,-
166,NZ_CP064127.1,1,1901483,1930669,-
166,NZ_CP009785.1,1,3128739,3157809,-
166,NC_017168.1,1,3219415,3248485,-
166,NZ_CP010247.1,1,3185109,3214058,+
166,NC_005810.1,1,2259805,2288885,+
166,NC_017160.1,1,1734890,1763977,+
166,NZ_CP019708.1,1,20478,49542,-
166,NZ_CP064117.1,1,2198994,2228181,-
166,NZ_CP006792.1,1,994973,1024160,+
166,NC_014029.1,1,2070508,2099578,-
166,NC_008150.1,1,1785870,1814939,+
166,NZ_CP009844.1,1,2086437,2115507,-
166,NZ_CP045149.1,1,2008667,2037886,-
166,NC_010159.1,1,2349618,2378694,+
166,NZ_CP009906.1,1,173028,202097,+
166,NZ_CP006748.1,1,899957,928906,-
166,NZ_CP009704.1,1,367869,397056,+
166,NZ_CP064124.1,1,2593166,2622356,+
166,NZ_CP045163.1,1,2149111,2178298,-
166,NC_017265.1,1,1829073,1858260,+
167,NZ_CP033690.1,1,3447384,3476150,+
167,NC_017154.1,1,2556379,2585202,+
167,NC_003143.1,1,2568230,2597032,+
167,NZ_CP009723.1,1,1332483,1361285,-
167,NZ_CP016273.1,1,2210574,2239376,+
167,NZ_CP064125.1,1,2312879,2341684,-
167,NZ_CP045145.1,1,2210423,2239247,-
167,NZ_CP009991.1,1,301760,330511,-
167,NZ_CP045258.1,1,2188413,2217219,+
167,NZ_CP064120.1,1,2488438,2517240,-
167,NZ_CP064127.1,1,1854687,1883590,-
167,NZ_CP009785.1,1,3069277,3098093,-
167,NC_017168.1,1,3165394,3194182,-
167,NZ_CP010247.1,1,3231975,3260885,+
167,NC_005810.1,1,2304670,2333525,+
167,NC_017160.1,1,1780461,1809262,+
167,NZ_CP019708.1,1,4613114,4641856,-
167,NZ_CP064117.1,1,2152914,2181699,-
167,NZ_CP006792.1,1,1041455,1070257,+
167,NC_014029.1,1,2027428,2056245,-
167,NC_008150.1,1,1830063,1858914,+
167,NZ_CP009844.1,1,2032390,2061206,-
167,NZ_CP045149.1,1,1962520,1991316,-
167,NC_010159.1,1,2385183,2415308,+
167,NZ_CP009906.1,1,217221,246072,+
167,NZ_CP006748.1,1,853137,882040,-
167,NZ_CP009704.1,1,414351,443103,+
167,NZ_CP064124.1,1,2639780,2668615,+
167,NZ_CP045163.1,1,2103014,2131816,-
167,NC_017265.1,1,1875556,1904307,+
168,NZ_CP033690.1,1,3478971,3488850,+
168,NC_017154.1,1,2588023,2598868,+
168,NC_003143.1,1,2599853,2610698,+
168,NZ_CP009723.1,1,1318817,1329662,-
168,NZ_CP016273.1,1,2242197,2253042,+
168,NZ_CP064125.1,1,2299201,2310058,-
168,NZ_CP045145.1,1,2196733,2207602,-
168,NZ_CP009991.1,1,289066,298939,-
168,NZ_CP045258.1,1,2220040,2230891,+
168,NZ_CP064120.1,1,2627714,2637587,+
168,NZ_CP064127.1,1,1841194,1851866,-
168,NZ_CP009785.1,1,3055611,3066456,-
168,NC_017168.1,1,3151728,3162573,-
168,NZ_CP010247.1,1,3263706,3274563,+
168,NC_005810.1,1,2338315,2349171,+
168,NC_017160.1,1,1812082,1822933,+
168,NZ_CP019708.1,1,4600423,4610293,-
168,NZ_CP064117.1,1,2292173,2302040,+
